decision_id,occurrence_id,record_kind,review_priority,confidence,provisional,unit_id,semantic_unit_id,part_title,chapter_title,section_title,source_term_or_construction,intended_sense,chosen_rendering,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact,reader_artifact_sha256,reader_printed_page,reader_pdf_page,reader_provenance_or_reason,evidence_path,evidence_sha256,please_double_check_question
TERM-ENUMERABLE,ps-Arab-PK-OCC-003282,terminology,high,medium,true,OLP-0030,OLP-0030-B006,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,13,66,223,2268,"\begin{explain} We've already considered some ``easy'' enumerations. Now we will consider something a bit harder. Consider the set of pairs of natural numbers\oliflabeldef{sfr:set:pai:sec}{, which we defined in \olref[set][pai]{sec} thus:}{defined by:} \[ \Nat \times \Nat = \Setabs{\tuple{n,m}}{n,m \in \Nat} \] We can organize these ordered pairs into an \emph{array}, like so: \[ \begin{array}{ c | c | c | c | c | c} & \mathbf 0 & \mathbf 1 & \mathbf 2 & \mathbf 3 & \dots \\ \hline \mathbf 0 & \tuple{0,0} & \tuple…",ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,13,67,242,2670,"\begin{explain} مخکښې مو ځينې «اسانې» شمېرنې په پام کښې نيولې دي۔ اوس به يو لږ ګران کار په پام کښې ونيسو۔ د طبيعي عددونو د جوړو سټ په پام کښې ونيسئ\oliflabeldef{sfr:set:pai:sec}{، چې په \olref[set][pai]{sec} کښې مو داسې تعريف کړے و:}{چې داسې تعريف شوے دے:} \[ \Nat \times \Nat = \Setabs{\tuple{n,m}}{n,m \in \Nat} \] دا مرتبې جوړې په يوه \emph{جدولي ترتيب} کښې داسې برابرولے شو: \[ \begin{array}{ c | c | c | c | c | c} & \mathbf 0 & \mathbf 1 & \mathbf 2 & \mathbf 3 & \dots \\ \hline \mathbf 0 & \tuple{0,0} & \tuple{…",pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003283,terminology,high,medium,true,OLP-0030,OLP-0030-B007,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,68,70,2270,2361,\begin{prop}\ollabel{natsquaredenumerable} $\Nat \times \Nat$ is !!{enumerable}. \end{prop},ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,69,71,2672,2776,\begin{prop}\ollabel{natsquaredenumerable} $\Nat \times \Nat$ يو !!{enumerable} سټ دے۔ \end{prop},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003284,terminology,high,medium,true,OLP-0030,OLP-0030-B008,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,72,76,2363,2587,"\begin{proof} Let $f \colon \Nat \to \Nat\times\Nat$ take each $k \in \Nat$ to the tuple $\tuple{n,m} \in \Nat \times \Nat$ such that $k$ is the value of the $n$th row and $m$th column in Cantor's zig-zag array. \end{proof}",ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,73,78,2778,3071,"\begin{proof} فرض کړئ $f \colon \Nat \to \Nat\times\Nat$ هر $k \in \Nat$ له هغې مرتبې څوګونې $\tuple{n,m} \in \Nat \times \Nat$ سره تړي چې $k$ د کانتور د زيګزاګ په جدول کښې د $n$م قطار او $m$م ستون قيمت وي۔ \end{proof}",pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003285,terminology,high,medium,true,OLP-0030,OLP-0030-B009,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,78,112,2589,3995,"\begin{explain} This technique also generalises rather nicely. For example, we can use it to enumerate the set of ordered triples of natural numbers, i.e.: \[ \Nat \times \Nat \times \Nat = \Setabs{\tuple{n,m,k}}{n,m,k \in \Nat} \] We think of $\Nat \times \Nat \times \Nat$ as the Cartesian product of $\Nat \times \Nat$ with $\Nat$, that is, \[ \Nat^3 = (\Nat \times \Nat) \times \Nat = \Setabs{\tuple{\tuple{n,m},k}}{n, m, k \in \Nat } \] and thus we can enumerate $\Nat^3$ with an array by labelling one axis with t…",ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,80,115,3073,4756,"\begin{explain} دا تخنيک په ښه ډول عمومي کېدے هم شي۔ د بېلګې په توګه، د طبيعي عددونو د مرتبو درې ګونو د سټ د شمېرنې دپاره ئې کارولے شو؛ يعنې: \[ \Nat \times \Nat \times \Nat = \Setabs{\tuple{n,m,k}}{n,m,k \in \Nat} \] $\Nat \times \Nat \times \Nat$ له $\Nat$ سره د $\Nat \times \Nat$ د کارتيزي حاصل ضرب په توګه ګڼو؛ يعنې: \[ \Nat^3 = (\Nat \times \Nat) \times \Nat = \Setabs{\tuple{\tuple{n,m},k}}{n, m, k \in \Nat } \] نو د يوه محور د $\Nat$ په شمېرنې او د بل محور د $\Nat^2$ په شمېرنې په نښه کولو سره، د يوه جدول په و…",pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003286,terminology,high,medium,true,OLP-0030,OLP-0030-B010,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,114,116,3997,4072,"\begin{prop} $\Nat^n$ is !!{enumerable}, for every $n \in \Nat$. \end{prop}",ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,117,119,4758,4856,\begin{prop} د هر $n \in \Nat$ دپاره، $\Nat^n$ يو !!{enumerable} سټ دے۔ \end{prop},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003287,terminology,high,medium,true,OLP-0030,OLP-0030-B011,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,118,120,4074,4200,"\begin{prob}\label{sfr:siz:zigzag:prob:posint-n} Show that $(\PosInt)^n$ is !!{enumerable}, for every $n \in \Nat$. \end{prob}",ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,121,123,4858,5011,\begin{prob}\label{sfr:siz:zigzag:prob:posint-n} وښيئ چې د هر $n \in \Nat$ دپاره، $(\PosInt)^n$ يو !!{enumerable} سټ دے۔ \end{prob},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003288,terminology,high,medium,true,OLP-0030,OLP-0030-B012,سټونه، تابعې او اړيکې,د سټونو کچه,د کانتور د زيګزاګ طريقه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,514c709d325dd5496ee321828b0c4a0e7eea089a58d3f2ecde05128b9e7daf26,122,124,4202,4361,\begin{prob}\label{sfr:siz:zigzag:prob:posint-star} Show that $(\PosInt)^*$ is !!{enumerable}. You may assume \cref{sfr:siz:zigzag:prob:posint-n}. \end{prob},ps-Arab-PK/content/sets-functions-relations/size-of-sets/zig-zag.tex,4f2ce523f785eaf60f8b4baab9ec701c229c51bf872ea0fe8b6bfdc40354e94e,125,128,5013,5195,\begin{prob}\label{sfr:siz:zigzag:prob:posint-star} وښيئ چې $(\PosInt)^*$ يو !!{enumerable} سټ دے۔ \cref{sfr:siz:zigzag:prob:posint-n} فرضولے شئ۔ \end{prob},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003289,terminology,high,medium,true,OLP-0031,OLP-0031-B004,سټونه، تابعې او اړيکې,د سټونو کچه,جوړوونکې تابعې او کوډونه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,9,10,157,221,\olfileid{sfr}{siz}{pai} \olsection{Pairing Functions and Codes},ps-Arab-PK/content/sets-functions-relations/size-of-sets/pairing.tex,5754efb0fc0f242a4ab913383a2097972fe3303def1a49bae5da0cd2c7b5a50f,9,10,157,239,\olfileid{sfr}{siz}{pai} \olsection{جوړوونکې تابعې او کوډونه},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003290,terminology,high,medium,true,OLP-0031,OLP-0031-B005,سټونه، تابعې او اړيکې,د سټونو کچه,جوړوونکې تابعې او کوډونه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,12,27,223,898,"\begin{explain} Cantor's zig-zag method makes the enumerability of $\Nat^n$ visually evident. But let us focus on our array depicting $\Nat^2$. Following the zig-zag line in the array and counting the places, we can check that $\tuple{1,2}$ is associated with the number~$7$. However, it would be nice if we could compute this more directly. That is, it would be nice to have to hand the \emph{inverse} of the zig-zag enumeration, $g\colon \Nat^2 \to \Nat$, such that \[ g(\tuple{0,0}) = 0, \; g(\tuple{0,1}) = 1, \; g(…",ps-Arab-PK/content/sets-functions-relations/size-of-sets/pairing.tex,5754efb0fc0f242a4ab913383a2097972fe3303def1a49bae5da0cd2c7b5a50f,12,27,241,1113,"\begin{explain} د کانتور د زيګزاګ طريقه د $\Nat^n$ د شمېر وړ والے په انځوريز ډول څرګندوي۔ خو راځئ پر هغه جدول تمرکز وکړو چې $\Nat^2$ ښيي۔ په جدول کښې د زيګزاګ کرښه تعقيبول او مقامونه شمېرل راښيي چې $\tuple{1,2}$ له عدد~$7$ سره تړل شوې ده۔ خو ښه به وي که دا په لا نېغه توګه حسابولے شو۔ يعنې ښه به وي چې د زيګزاګ شمېرنې \emph{معکوس} تابع $g\colon \Nat^2 \to \Nat$ په لاس کښې ولرو، داسې چې: \[ g(\tuple{0,0}) = 0, \; g(\tuple{0,1}) = 1, \; g(\tuple{1,0}) = 2, \; \dots, g(\tuple{1,2}) = 7, \; \dots \] په دې سره په دقيق ډو…",pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-ENUMERABLE,ps-Arab-PK-OCC-003291,terminology,high,medium,true,OLP-0031,OLP-0031-B006,سټونه، تابعې او اړيکې,د سټونو کچه,جوړوونکې تابعې او کوډونه,enumerable / countable / uncountable,enumerable / countable / uncountable,د شمېر وړ / د شمېر نۀ وړ,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,29,45,900,1760,"In fact, we can define $g$ directly by making two observations. First: if the $n$th row and $m$th column contains value~$v$, then the $(n+1)$st row and $(m-1)$st column contains value $v + 1$. Second: the first row of our enumeration consists of the triangular numbers, starting with $0$, $1$, $3$, $6$, etc. The $k$th triangular number is the sum of the natural numbers $< k$, which can be computed as $k(k+1)/2$. Putting these two observations together, consider this function: \[ g(n,m) = \frac{(n+m+1)(n+m)}{2} + n…",ps-Arab-PK/content/sets-functions-relations/size-of-sets/pairing.tex,5754efb0fc0f242a4ab913383a2097972fe3303def1a49bae5da0cd2c7b5a50f,29,43,1115,2249,"په حقيقت کښې، په دوو مشاهدو سره $g$ په نېغه توګه تعريفولے شو۔ لومړے: که د $n$م قطار او $m$م ستون قيمت~$v$ وي، نو د $(n+1)$م قطار او $(m-1)$م ستون قيمت $v + 1$ دے۔ دويم: زموږ د شمېرنې لومړے قطار له مثلثي عددونو جوړ دے چې له $0$، $1$، $3$، $6$ او داسې نورو پيلېږي۔ $k$م مثلثي عدد د هغو طبيعي عددونو جمع ده چې $< k$ دي، او په $k(k+1)/2$ حسابېږي۔ د دې دوو مشاهدو په يوځاے کولو لاندې تابع په پام کښې ونيسئ: \[ g(n,m) = \frac{(n+m+1)(n+m)}{2} + n \] ډېر وخت د $g(\tuple{n, m})$ پر ځاے يوازې $g(n, m)$ ليکو، ځکه چې سترګو ته اس…",pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «د شمېر وړ / د شمېر نۀ وړ» the clearest conventional rendering of “enumerable / countable / uncountable” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
